filename,class,split
Normal/Normal- (2388).jpg,Normal,val
Cyst/Cyst- (2589).jpg,Cyst,val
Normal/Normal- (1743).jpg,Normal,val
Tumor/Tumor- (1788).jpg,Tumor,val
Cyst/Cyst- (193).jpg,Cyst,val
Stone/Stone- (1210).jpg,Stone,val
Normal/Normal- (2889).jpg,Normal,val
Cyst/Cyst- (1382).jpg,Cyst,val
Normal/Normal- (2574).jpg,Normal,val
Cyst/Cyst- (2281).jpg,Cyst,val
Tumor/Tumor- (1430).jpg,Tumor,val
Tumor/Tumor- (1620).jpg,Tumor,val
Normal/Normal- (1946).jpg,Normal,val
Tumor/Tumor- (1461).jpg,Tumor,val
Tumor/Tumor- (1975).jpg,Tumor,val
Cyst/Cyst- (1466).jpg,Cyst,val
Cyst/Cyst- (1426).jpg,Cyst,val
Normal/Normal- (1816).jpg,Normal,val
Cyst/Cyst- (1061).jpg,Cyst,val
Tumor/Tumor- (1224).jpg,Tumor,val
Tumor/Tumor- (194).jpg,Tumor,val
Cyst/Cyst- (1206).jpg,Cyst,val
Stone/Stone- (1201).jpg,Stone,val
Tumor/Tumor- (152).jpg,Tumor,val
Cyst/Cyst- (2227).jpg,Cyst,val
Cyst/Cyst- (1292).jpg,Cyst,val
Normal/Normal- (2781).jpg,Normal,val
Normal/Normal- (1867).jpg,Normal,val
Cyst/Cyst- (1250).jpg,Cyst,val
Normal/Normal- (1466).jpg,Normal,val
Normal/Normal- (2598).jpg,Normal,val
Normal/Normal- (2481).jpg,Normal,val
Normal/Normal- (1792).jpg,Normal,val
Tumor/Tumor- (1980).jpg,Tumor,val
Cyst/Cyst- (2069).jpg,Cyst,val
Normal/Normal- (2544).jpg,Normal,val
Cyst/Cyst- (1899).jpg,Cyst,val
Cyst/Cyst- (146).jpg,Cyst,val
Tumor/Tumor- (1951).jpg,Tumor,val
Normal/Normal- (295).jpg,Normal,val
Cyst/Cyst- (2010).jpg,Cyst,val
Tumor/Tumor- (184).jpg,Tumor,val
Cyst/Cyst- (106).jpg,Cyst,val
Stone/Stone- (333).jpg,Stone,val
Cyst/Cyst- (1696).jpg,Cyst,val
Tumor/Tumor- (161).jpg,Tumor,val
Stone/Stone- (1053).jpg,Stone,val
Tumor/Tumor- (1412).jpg,Tumor,val
Cyst/Cyst- (2325).jpg,Cyst,val
Cyst/Cyst- (1578).jpg,Cyst,val
Tumor/Tumor- (1102).jpg,Tumor,val
Normal/Normal- (1100).jpg,Normal,val
Cyst/Cyst- (2352).jpg,Cyst,val
Normal/Normal- (2564).jpg,Normal,val
Tumor/Tumor- (1466).jpg,Tumor,val
Normal/Normal- (2694).jpg,Normal,val
Cyst/Cyst- (1158).jpg,Cyst,val
Normal/Normal- (1875).jpg,Normal,val
Stone/Stone- (1193).jpg,Stone,val
Cyst/Cyst- (2395).jpg,Cyst,val
Cyst/Cyst- (2364).jpg,Cyst,val
Cyst/Cyst- (1265).jpg,Cyst,val
Cyst/Cyst- (2440).jpg,Cyst,val
Cyst/Cyst- (2648).jpg,Cyst,val
Normal/Normal- (3100).jpg,Normal,val
Cyst/Cyst- (168).jpg,Cyst,val
Cyst/Cyst- (1329).jpg,Cyst,val
Normal/Normal- (2566).jpg,Normal,val
Cyst/Cyst- (2312).jpg,Cyst,val
Cyst/Cyst- (2549).jpg,Cyst,val
Cyst/Cyst- (2390).jpg,Cyst,val
Normal/Normal- (2179).jpg,Normal,val
Normal/Normal- (2862).jpg,Normal,val
Normal/Normal- (3275).jpg,Normal,val
Cyst/Cyst- (245).jpg,Cyst,val
Tumor/Tumor- (1443).jpg,Tumor,val
Normal/Normal- (2555).jpg,Normal,val
Normal/Normal- (152).jpg,Normal,val
Cyst/Cyst- (1853).jpg,Cyst,val
Normal/Normal- (1213).jpg,Normal,val
Cyst/Cyst- (1670).jpg,Cyst,val
Stone/Stone- (360).jpg,Stone,val
Tumor/Tumor- (1890).jpg,Tumor,val
Normal/Normal- (2240).jpg,Normal,val
Normal/Normal- (2487).jpg,Normal,val
Normal/Normal- (16).jpg,Normal,val
Cyst/Cyst- (1394).jpg,Cyst,val
Cyst/Cyst- (1159).jpg,Cyst,val
Stone/Stone- (227).jpg,Stone,val
Normal/Normal- (3205).jpg,Normal,val
Stone/Stone- (1062).jpg,Stone,val
Normal/Normal- (1654).jpg,Normal,val
Normal/Normal- (1079).jpg,Normal,val
Cyst/Cyst- (2511).jpg,Cyst,val
Cyst/Cyst- (2609).jpg,Cyst,val
Cyst/Cyst- (142).jpg,Cyst,val
Cyst/Cyst- (1741).jpg,Cyst,val
Stone/Stone- (1276).jpg,Stone,val
Stone/Stone- (287).jpg,Stone,val
Normal/Normal- (1862).jpg,Normal,val
Normal/Normal- (2709).jpg,Normal,val
Tumor/Tumor- (1999).jpg,Tumor,val
Cyst/Cyst- (153).jpg,Cyst,val
Normal/Normal- (1655).jpg,Normal,val
Normal/Normal- (1324).jpg,Normal,val
Normal/Normal- (1128).jpg,Normal,val
Normal/Normal- (1160).jpg,Normal,val
Normal/Normal- (2882).jpg,Normal,val
Normal/Normal- (2053).jpg,Normal,val
Normal/Normal- (2205).jpg,Normal,val
Stone/Stone- (363).jpg,Stone,val
Cyst/Cyst- (2019).jpg,Cyst,val
Normal/Normal- (3031).jpg,Normal,val
Normal/Normal- (2255).jpg,Normal,val
Cyst/Cyst- (2006).jpg,Cyst,val
Normal/Normal- (1618).jpg,Normal,val
Cyst/Cyst- (2581).jpg,Cyst,val
Tumor/Tumor- (1844).jpg,Tumor,val
Tumor/Tumor- (1066).jpg,Tumor,val
Cyst/Cyst- (1565).jpg,Cyst,val
Cyst/Cyst- (2653).jpg,Cyst,val
Tumor/Tumor- (1748).jpg,Tumor,val
Cyst/Cyst- (20).jpg,Cyst,val
Cyst/Cyst- (1371).jpg,Cyst,val
Tumor/Tumor- (1577).jpg,Tumor,val
Normal/Normal- (2602).jpg,Normal,val
Stone/Stone- (1024).jpg,Stone,val
Normal/Normal- (2188).jpg,Normal,val
Tumor/Tumor- (1216).jpg,Tumor,val
Stone/Stone- (1286).jpg,Stone,val
Normal/Normal- (3046).jpg,Normal,val
Tumor/Tumor- (1198).jpg,Tumor,val
Cyst/Cyst- (1544).jpg,Cyst,val
Normal/Normal- (1650).jpg,Normal,val
Stone/Stone- (1169).jpg,Stone,val
Normal/Normal- (3260).jpg,Normal,val
Normal/Normal- (2340).jpg,Normal,val
Tumor/Tumor- (1978).jpg,Tumor,val
Cyst/Cyst- (1712).jpg,Cyst,val
Tumor/Tumor- (1777).jpg,Tumor,val
Stone/Stone- (347).jpg,Stone,val
Normal/Normal- (1954).jpg,Normal,val
Normal/Normal- (2456).jpg,Normal,val
Normal/Normal- (2106).jpg,Normal,val
Tumor/Tumor- (1952).jpg,Tumor,val
Cyst/Cyst- (1680).jpg,Cyst,val
Cyst/Cyst- (1749).jpg,Cyst,val
Stone/Stone- (1202).jpg,Stone,val
Tumor/Tumor- (188).jpg,Tumor,val
Tumor/Tumor- (1034).jpg,Tumor,val
Normal/Normal- (2890).jpg,Normal,val
Cyst/Cyst- (1762).jpg,Cyst,val
Normal/Normal- (1211).jpg,Normal,val
Stone/Stone- (121).jpg,Stone,val
Normal/Normal- (1403).jpg,Normal,val
Cyst/Cyst- (2504).jpg,Cyst,val
Tumor/Tumor- (1431).jpg,Tumor,val
Normal/Normal- (1354).jpg,Normal,val
Cyst/Cyst- (2062).jpg,Cyst,val
Normal/Normal- (1552).jpg,Normal,val
Tumor/Tumor- (150).jpg,Tumor,val
Normal/Normal- (1836).jpg,Normal,val
Normal/Normal- (112).jpg,Normal,val
Cyst/Cyst- (263).jpg,Cyst,val
Normal/Normal- (2051).jpg,Normal,val
Tumor/Tumor- (2005).jpg,Tumor,val
Tumor/Tumor- (1785).jpg,Tumor,val
Tumor/Tumor- (1985).jpg,Tumor,val
Normal/Normal- (2884).jpg,Normal,val
Normal/Normal- (1156).jpg,Normal,val
Normal/Normal- (2413).jpg,Normal,val
Cyst/Cyst- (241).jpg,Cyst,val
Normal/Normal- (2397).jpg,Normal,val
Normal/Normal- (1238).jpg,Normal,val
Normal/Normal- (229).jpg,Normal,val
Normal/Normal- (174).jpg,Normal,val
Normal/Normal- (1669).jpg,Normal,val
Stone/Stone- (1191).jpg,Stone,val
Normal/Normal- (2452).jpg,Normal,val
Cyst/Cyst- (1569).jpg,Cyst,val
Normal/Normal- (301).jpg,Normal,val
Normal/Normal- (2337).jpg,Normal,val
Stone/Stone- (1238).jpg,Stone,val
Normal/Normal- (3075).jpg,Normal,val
Stone/Stone- (1132).jpg,Stone,val
Tumor/Tumor- (1749).jpg,Tumor,val
Normal/Normal- (2874).jpg,Normal,val
Cyst/Cyst- (2389).jpg,Cyst,val
Cyst/Cyst- (2263).jpg,Cyst,val
Normal/Normal- (3161).jpg,Normal,val
Tumor/Tumor- (1930).jpg,Tumor,val
Normal/Normal- (2387).jpg,Normal,val
Normal/Normal- (1123).jpg,Normal,val
Cyst/Cyst- (1349).jpg,Cyst,val
Cyst/Cyst- (2117).jpg,Cyst,val
Cyst/Cyst- (154).jpg,Cyst,val
Cyst/Cyst- (18).jpg,Cyst,val
Normal/Normal- (1276).jpg,Normal,val
Normal/Normal- (2959).jpg,Normal,val
Tumor/Tumor- (1187).jpg,Tumor,val
Normal/Normal- (2968).jpg,Normal,val
Cyst/Cyst- (1684).jpg,Cyst,val
Normal/Normal- (2455).jpg,Normal,val
Cyst/Cyst- (2606).jpg,Cyst,val
Cyst/Cyst- (2639).jpg,Cyst,val
Cyst/Cyst- (1012).jpg,Cyst,val
Normal/Normal- (1914).jpg,Normal,val
Normal/Normal- (1904).jpg,Normal,val
Normal/Normal- (1366).jpg,Normal,val
Tumor/Tumor- (1052).jpg,Tumor,val
Tumor/Tumor- (1291).jpg,Tumor,val
Cyst/Cyst- (1892).jpg,Cyst,val
Normal/Normal- (2208).jpg,Normal,val
Tumor/Tumor- (1326).jpg,Tumor,val
Normal/Normal- (2335).jpg,Normal,val
Normal/Normal- (2082).jpg,Normal,val
Cyst/Cyst- (1234).jpg,Cyst,val
Cyst/Cyst- (1197).jpg,Cyst,val
Normal/Normal- (1112).jpg,Normal,val
Tumor/Tumor- (1650).jpg,Tumor,val
Normal/Normal- (2595).jpg,Normal,val
Tumor/Tumor- (1818).jpg,Tumor,val
Normal/Normal- (26).jpg,Normal,val
Stone/Stone- (1165).jpg,Stone,val
Normal/Normal- (1084).jpg,Normal,val
Normal/Normal- (1595).jpg,Normal,val
Normal/Normal- (2992).jpg,Normal,val
Cyst/Cyst- (1511).jpg,Cyst,val
Cyst/Cyst- (1149).jpg,Cyst,val
Normal/Normal- (2805).jpg,Normal,val
Normal/Normal- (2404).jpg,Normal,val
Normal/Normal- (2222).jpg,Normal,val
Normal/Normal- (2238).jpg,Normal,val
Stone/Stone- (1138).jpg,Stone,val
Normal/Normal- (1381).jpg,Normal,val
Tumor/Tumor- (1148).jpg,Tumor,val
Normal/Normal- (1134).jpg,Normal,val
Cyst/Cyst- (2366).jpg,Cyst,val
Cyst/Cyst- (1310).jpg,Cyst,val
Tumor/Tumor- (1416).jpg,Tumor,val
Stone/Stone- (1337).jpg,Stone,val
Tumor/Tumor- (1920).jpg,Tumor,val
Normal/Normal- (1915).jpg,Normal,val
Normal/Normal- (165).jpg,Normal,val
Cyst/Cyst- (1165).jpg,Cyst,val
Tumor/Tumor- (1848).jpg,Tumor,val
Cyst/Cyst- (1676).jpg,Cyst,val
Normal/Normal- (2432).jpg,Normal,val
Cyst/Cyst- (1129).jpg,Cyst,val
Cyst/Cyst- (1821).jpg,Cyst,val
Cyst/Cyst- (2494).jpg,Cyst,val
Normal/Normal- (1629).jpg,Normal,val
Tumor/Tumor- (1063).jpg,Tumor,val
Tumor/Tumor- (1256).jpg,Tumor,val
Tumor/Tumor- (1078).jpg,Tumor,val
Tumor/Tumor- (1286).jpg,Tumor,val
Cyst/Cyst- (1543).jpg,Cyst,val
Cyst/Cyst- (1027).jpg,Cyst,val
Stone/Stone- (157).jpg,Stone,val
Cyst/Cyst- (2666).jpg,Cyst,val
Normal/Normal- (1097).jpg,Normal,val
Tumor/Tumor- (1814).jpg,Tumor,val
Normal/Normal- (2171).jpg,Normal,val
Stone/Stone- (1236).jpg,Stone,val
Stone/Stone- (1318).jpg,Stone,val
Cyst/Cyst- (2175).jpg,Cyst,val
Normal/Normal- (3096).jpg,Normal,val
Tumor/Tumor- (1440).jpg,Tumor,val
Cyst/Cyst- (1519).jpg,Cyst,val
Cyst/Cyst- (2228).jpg,Cyst,val
Cyst/Cyst- (1846).jpg,Cyst,val
Normal/Normal- (1747).jpg,Normal,val
Stone/Stone- (1054).jpg,Stone,val
Cyst/Cyst- (1906).jpg,Cyst,val
Cyst/Cyst- (2238).jpg,Cyst,val
Normal/Normal- (24).jpg,Normal,val
Tumor/Tumor- (1483).jpg,Tumor,val
Tumor/Tumor- (129).jpg,Tumor,val
Tumor/Tumor- (1761).jpg,Tumor,val
Normal/Normal- (1004).jpg,Normal,val
Stone/Stone- (133).jpg,Stone,val
Tumor/Tumor- (1573).jpg,Tumor,val
Normal/Normal- (3193).jpg,Normal,val
Normal/Normal- (2216).jpg,Normal,val
Cyst/Cyst- (1116).jpg,Cyst,val
Tumor/Tumor- (1670).jpg,Tumor,val
Normal/Normal- (2749).jpg,Normal,val
Normal/Normal- (193).jpg,Normal,val
Tumor/Tumor- (1033).jpg,Tumor,val
Normal/Normal- (2383).jpg,Normal,val
Cyst/Cyst- (2029).jpg,Cyst,val
Normal/Normal- (2538).jpg,Normal,val
Normal/Normal- (3006).jpg,Normal,val
Cyst/Cyst- (2184).jpg,Cyst,val
Cyst/Cyst- (1709).jpg,Cyst,val
Cyst/Cyst- (1446).jpg,Cyst,val
Normal/Normal- (2052).jpg,Normal,val
Normal/Normal- (2421).jpg,Normal,val
Cyst/Cyst- (1058).jpg,Cyst,val
Normal/Normal- (279).jpg,Normal,val
Cyst/Cyst- (1766).jpg,Cyst,val
Normal/Normal- (2005).jpg,Normal,val
Cyst/Cyst- (1461).jpg,Cyst,val
Stone/Stone- (154).jpg,Stone,val
Cyst/Cyst- (2079).jpg,Cyst,val
Cyst/Cyst- (1126).jpg,Cyst,val
Cyst/Cyst- (1454).jpg,Cyst,val
Stone/Stone- (120).jpg,Stone,val
Normal/Normal- (1872).jpg,Normal,val
Normal/Normal- (2270).jpg,Normal,val
Normal/Normal- (1765).jpg,Normal,val
Normal/Normal- (1661).jpg,Normal,val
Tumor/Tumor- (1054).jpg,Tumor,val
Normal/Normal- (1133).jpg,Normal,val
Normal/Normal- (215).jpg,Normal,val
Cyst/Cyst- (2382).jpg,Cyst,val
Cyst/Cyst- (1315).jpg,Cyst,val
Normal/Normal- (122).jpg,Normal,val
Normal/Normal- (312).jpg,Normal,val
Cyst/Cyst- (1862).jpg,Cyst,val
Cyst/Cyst- (2283).jpg,Cyst,val
Normal/Normal- (1206).jpg,Normal,val
Tumor/Tumor- (1667).jpg,Tumor,val
Cyst/Cyst- (2451).jpg,Cyst,val
Stone/Stone- (135).jpg,Stone,val
Stone/Stone- (1323).jpg,Stone,val
Normal/Normal- (2320).jpg,Normal,val
Stone/Stone- (1028).jpg,Stone,val
Normal/Normal- (1579).jpg,Normal,val
Tumor/Tumor- (1105).jpg,Tumor,val
Normal/Normal- (1923).jpg,Normal,val
Cyst/Cyst- (176).jpg,Cyst,val
Normal/Normal- (1247).jpg,Normal,val
Normal/Normal- (1369).jpg,Normal,val
Tumor/Tumor- (1962).jpg,Tumor,val
Tumor/Tumor- (1966).jpg,Tumor,val
Tumor/Tumor- (1858).jpg,Tumor,val
Stone/Stone- (1335).jpg,Stone,val
Cyst/Cyst- (1402).jpg,Cyst,val
Cyst/Cyst- (1098).jpg,Cyst,val
Tumor/Tumor- (1381).jpg,Tumor,val
Normal/Normal- (3145).jpg,Normal,val
Normal/Normal- (2883).jpg,Normal,val
Tumor/Tumor- (191).jpg,Tumor,val
Cyst/Cyst- (112).jpg,Cyst,val
Normal/Normal- (2038).jpg,Normal,val
Normal/Normal- (2917).jpg,Normal,val
Tumor/Tumor- (1032).jpg,Tumor,val
Tumor/Tumor- (1405).jpg,Tumor,val
Cyst/Cyst- (2275).jpg,Cyst,val
Tumor/Tumor- (1986).jpg,Tumor,val
Cyst/Cyst- (1665).jpg,Cyst,val
Normal/Normal- (2926).jpg,Normal,val
Cyst/Cyst- (1433).jpg,Cyst,val
Normal/Normal- (2921).jpg,Normal,val
Cyst/Cyst- (1886).jpg,Cyst,val
Normal/Normal- (1960).jpg,Normal,val
Tumor/Tumor- (1860).jpg,Tumor,val
Normal/Normal- (1383).jpg,Normal,val
Tumor/Tumor- (1803).jpg,Tumor,val
Normal/Normal- (245).jpg,Normal,val
Normal/Normal- (2661).jpg,Normal,test
Cyst/Cyst- (1196).jpg,Cyst,test
Normal/Normal- (315).jpg,Normal,test
Normal/Normal- (3262).jpg,Normal,test
Normal/Normal- (2317).jpg,Normal,test
Normal/Normal- (3276).jpg,Normal,test
Cyst/Cyst- (1396).jpg,Cyst,test
Cyst/Cyst- (1977).jpg,Cyst,test
Normal/Normal- (1395).jpg,Normal,test
Normal/Normal- (1035).jpg,Normal,test
Cyst/Cyst- (1247).jpg,Cyst,test
Normal/Normal- (3034).jpg,Normal,test
Cyst/Cyst- (1913).jpg,Cyst,test
Normal/Normal- (300).jpg,Normal,test
Cyst/Cyst- (10).jpg,Cyst,test
Normal/Normal- (2788).jpg,Normal,test
Normal/Normal- (1063).jpg,Normal,test
Tumor/Tumor- (1471).jpg,Tumor,test
Normal/Normal- (1527).jpg,Normal,test
Normal/Normal- (1691).jpg,Normal,test
Tumor/Tumor- (1786).jpg,Tumor,test
Cyst/Cyst- (1350).jpg,Cyst,test
Cyst/Cyst- (2540).jpg,Cyst,test
Normal/Normal- (1058).jpg,Normal,test
Tumor/Tumor- (1056).jpg,Tumor,test
Tumor/Tumor- (1563).jpg,Tumor,test
Normal/Normal- (1631).jpg,Normal,test
Normal/Normal- (1708).jpg,Normal,test
Normal/Normal- (1492).jpg,Normal,test
Tumor/Tumor- (1551).jpg,Tumor,test
Cyst/Cyst- (1225).jpg,Cyst,test
Normal/Normal- (3219).jpg,Normal,test
Tumor/Tumor- (1499).jpg,Tumor,test
Normal/Normal- (206).jpg,Normal,test
Tumor/Tumor- (1604).jpg,Tumor,test
Normal/Normal- (2642).jpg,Normal,test
Cyst/Cyst- (2138).jpg,Cyst,test
Normal/Normal- (1451).jpg,Normal,test
Cyst/Cyst- (2121).jpg,Cyst,test
Normal/Normal- (2586).jpg,Normal,test
Normal/Normal- (2446).jpg,Normal,test
Cyst/Cyst- (2574).jpg,Cyst,test
Normal/Normal- (3127).jpg,Normal,test
Cyst/Cyst- (2564).jpg,Cyst,test
Tumor/Tumor- (1765).jpg,Tumor,test
Tumor/Tumor- (1324).jpg,Tumor,test
Normal/Normal- (1730).jpg,Normal,test
Tumor/Tumor- (1906).jpg,Tumor,test
Cyst/Cyst- (2575).jpg,Cyst,test
Normal/Normal- (1399).jpg,Normal,test
Tumor/Tumor- (1750).jpg,Tumor,test
Stone/Stone- (346).jpg,Stone,test
Cyst/Cyst- (2304).jpg,Cyst,test
Cyst/Cyst- (1710).jpg,Cyst,test
Cyst/Cyst- (2233).jpg,Cyst,test
Tumor/Tumor- (1510).jpg,Tumor,test
Normal/Normal- (3272).jpg,Normal,test
Cyst/Cyst- (1458).jpg,Cyst,test
Stone/Stone- (1184).jpg,Stone,test
Normal/Normal- (1823).jpg,Normal,test
Cyst/Cyst- (1563).jpg,Cyst,test
Cyst/Cyst- (2345).jpg,Cyst,test
Cyst/Cyst- (2534).jpg,Cyst,test
Cyst/Cyst- (1755).jpg,Cyst,test
Normal/Normal- (1315).jpg,Normal,test
Stone/Stone- (37).jpg,Stone,test
Tumor/Tumor- (1560).jpg,Tumor,test
Normal/Normal- (3267).jpg,Normal,test
Cyst/Cyst- (2014).jpg,Cyst,test
Stone/Stone- (1251).jpg,Stone,test
Normal/Normal- (31).jpg,Normal,test
Cyst/Cyst- (2625).jpg,Cyst,test
Stone/Stone- (1290).jpg,Stone,test
Normal/Normal- (2521).jpg,Normal,test
Tumor/Tumor- (1014).jpg,Tumor,test
Tumor/Tumor- (1515).jpg,Tumor,test
Normal/Normal- (1124).jpg,Normal,test
Normal/Normal- (3102).jpg,Normal,test
Cyst/Cyst- (1895).jpg,Cyst,test
Cyst/Cyst- (2269).jpg,Cyst,test
Normal/Normal- (2210).jpg,Normal,test
Normal/Normal- (1515).jpg,Normal,test
Normal/Normal- (3141).jpg,Normal,test
Tumor/Tumor- (1911).jpg,Tumor,test
Normal/Normal- (2806).jpg,Normal,test
Normal/Normal- (3122).jpg,Normal,test
Tumor/Tumor- (1009).jpg,Tumor,test
Tumor/Tumor- (1675).jpg,Tumor,test
Stone/Stone- (1302).jpg,Stone,test
Stone/Stone- (164).jpg,Stone,test
Normal/Normal- (254).jpg,Normal,test
Cyst/Cyst- (1613).jpg,Cyst,test
Tumor/Tumor- (1762).jpg,Tumor,test
Normal/Normal- (2731).jpg,Normal,test
Stone/Stone- (122).jpg,Stone,test
Normal/Normal- (3188).jpg,Normal,test
Cyst/Cyst- (1874).jpg,Cyst,test
Normal/Normal- (2086).jpg,Normal,test
Normal/Normal- (2229).jpg,Normal,test
Normal/Normal- (2766).jpg,Normal,test
Cyst/Cyst- (2063).jpg,Cyst,test
Stone/Stone- (1369).jpg,Stone,test
Normal/Normal- (1706).jpg,Normal,test
Stone/Stone- (1208).jpg,Stone,test
Cyst/Cyst- (2553).jpg,Cyst,test
Tumor/Tumor- (1901).jpg,Tumor,test
Tumor/Tumor- (1735).jpg,Tumor,test
Tumor/Tumor- (1657).jpg,Tumor,test
Cyst/Cyst- (1581).jpg,Cyst,test
Normal/Normal- (2295).jpg,Normal,test
Normal/Normal- (249).jpg,Normal,test
Cyst/Cyst- (1180).jpg,Cyst,test
Cyst/Cyst- (1646).jpg,Cyst,test
Cyst/Cyst- (1080).jpg,Cyst,test
Normal/Normal- (1532).jpg,Normal,test
Cyst/Cyst- (1945).jpg,Cyst,test
Normal/Normal- (2511).jpg,Normal,test
Normal/Normal- (237).jpg,Normal,test
Cyst/Cyst- (1506).jpg,Cyst,test
Tumor/Tumor- (1340).jpg,Tumor,test
Normal/Normal- (1364).jpg,Normal,test
Cyst/Cyst- (1148).jpg,Cyst,test
Normal/Normal- (3142).jpg,Normal,test
Tumor/Tumor- (1327).jpg,Tumor,test
Cyst/Cyst- (2623).jpg,Cyst,test
Normal/Normal- (2122).jpg,Normal,test
Tumor/Tumor- (1718).jpg,Tumor,test
Tumor/Tumor- (1819).jpg,Tumor,test
Normal/Normal- (1597).jpg,Normal,test
Cyst/Cyst- (2225).jpg,Cyst,test
Cyst/Cyst- (1375).jpg,Cyst,test
Normal/Normal- (1110).jpg,Normal,test
Normal/Normal- (2829).jpg,Normal,test
Cyst/Cyst- (1262).jpg,Cyst,test
Stone/Stone- (1003).jpg,Stone,test
Stone/Stone- (130).jpg,Stone,test
Normal/Normal- (2680).jpg,Normal,test
Cyst/Cyst- (1546).jpg,Cyst,test
Cyst/Cyst- (2478).jpg,Cyst,test
Cyst/Cyst- (225).jpg,Cyst,test
Cyst/Cyst- (1776).jpg,Cyst,test
Normal/Normal- (2115).jpg,Normal,test
Normal/Normal- (1043).jpg,Normal,test
Tumor/Tumor- (1492).jpg,Tumor,test
Normal/Normal- (2424).jpg,Normal,test
Normal/Normal- (2247).jpg,Normal,test
Normal/Normal- (1800).jpg,Normal,test
Normal/Normal- (2744).jpg,Normal,test
Cyst/Cyst- (233).jpg,Cyst,test
Normal/Normal- (2105).jpg,Normal,test
Cyst/Cyst- (1855).jpg,Cyst,test
Cyst/Cyst- (2009).jpg,Cyst,test
Normal/Normal- (1357).jpg,Normal,test
Tumor/Tumor- (1170).jpg,Tumor,test
Normal/Normal- (2560).jpg,Normal,test
Stone/Stone- (1049).jpg,Stone,test
Cyst/Cyst- (2020).jpg,Cyst,test
Cyst/Cyst- (1119).jpg,Cyst,test
Cyst/Cyst- (2044).jpg,Cyst,test
Normal/Normal- (1165).jpg,Normal,test
Stone/Stone- (1120).jpg,Stone,test
Normal/Normal- (2976).jpg,Normal,test
Stone/Stone- (1012).jpg,Stone,test
Normal/Normal- (2807).jpg,Normal,test
Stone/Stone- (100).jpg,Stone,test
Normal/Normal- (2931).jpg,Normal,test
Cyst/Cyst- (1714).jpg,Cyst,test
Tumor/Tumor- (180).jpg,Tumor,test
Tumor/Tumor- (1511).jpg,Tumor,test
Normal/Normal- (2641).jpg,Normal,test
Tumor/Tumor- (1588).jpg,Tumor,test
Normal/Normal- (1628).jpg,Normal,test
Tumor/Tumor- (1024).jpg,Tumor,test
Stone/Stone- (359).jpg,Stone,test
Cyst/Cyst- (243).jpg,Cyst,test
Normal/Normal- (1217).jpg,Normal,test
Tumor/Tumor- (1414).jpg,Tumor,test
Tumor/Tumor- (1524).jpg,Tumor,test
Normal/Normal- (212).jpg,Normal,test
Tumor/Tumor- (1868).jpg,Tumor,test
Normal/Normal- (1855).jpg,Normal,test
Cyst/Cyst- (2601).jpg,Cyst,test
Normal/Normal- (3049).jpg,Normal,test
Normal/Normal- (20).jpg,Normal,test
Tumor/Tumor- (1884).jpg,Tumor,test
Normal/Normal- (2522).jpg,Normal,test
Cyst/Cyst- (1968).jpg,Cyst,test
Tumor/Tumor- (1600).jpg,Tumor,test
Normal/Normal- (2622).jpg,Normal,test
Tumor/Tumor- (1885).jpg,Tumor,test
Cyst/Cyst- (1345).jpg,Cyst,test
Tumor/Tumor- (1169).jpg,Tumor,test
Tumor/Tumor- (1248).jpg,Tumor,test
Normal/Normal- (2425).jpg,Normal,test
Normal/Normal- (1432).jpg,Normal,test
Stone/Stone- (329).jpg,Stone,test
Normal/Normal- (1973).jpg,Normal,test
Cyst/Cyst- (2242).jpg,Cyst,test
Tumor/Tumor- (1421).jpg,Tumor,test
Normal/Normal- (2494).jpg,Normal,test
Cyst/Cyst- (1722).jpg,Cyst,test
Cyst/Cyst- (134).jpg,Cyst,test
Cyst/Cyst- (125).jpg,Cyst,test
Normal/Normal- (2464).jpg,Normal,test
Normal/Normal- (1718).jpg,Normal,test
Stone/Stone- (134).jpg,Stone,test
Normal/Normal- (2459).jpg,Normal,test
Normal/Normal- (2296).jpg,Normal,test
Normal/Normal- (2142).jpg,Normal,test
Cyst/Cyst- (1863).jpg,Cyst,test
Cyst/Cyst- (1675).jpg,Cyst,test
Cyst/Cyst- (2282).jpg,Cyst,test
Cyst/Cyst- (1127).jpg,Cyst,test
Normal/Normal- (1340).jpg,Normal,test
Normal/Normal- (2064).jpg,Normal,test
Tumor/Tumor- (1347).jpg,Tumor,test
Cyst/Cyst- (2064).jpg,Cyst,test
Stone/Stone- (137).jpg,Stone,test
Normal/Normal- (2160).jpg,Normal,test
Normal/Normal- (2665).jpg,Normal,test
Tumor/Tumor- (14).jpg,Tumor,test
Normal/Normal- (2380).jpg,Normal,test
Cyst/Cyst- (2375).jpg,Cyst,test
Normal/Normal- (1902).jpg,Normal,test
Tumor/Tumor- (1708).jpg,Tumor,test
Normal/Normal- (101).jpg,Normal,test
Normal/Normal- (2616).jpg,Normal,test
Stone/Stone- (1155).jpg,Stone,test
Normal/Normal- (1462).jpg,Normal,test
Normal/Normal- (2489).jpg,Normal,test
Stone/Stone- (216).jpg,Stone,test
Normal/Normal- (3215).jpg,Normal,test
Normal/Normal- (1438).jpg,Normal,test
Normal/Normal- (2944).jpg,Normal,test
Normal/Normal- (1646).jpg,Normal,test
Stone/Stone- (1346).jpg,Stone,test
Cyst/Cyst- (1411).jpg,Cyst,test
Cyst/Cyst- (2369).jpg,Cyst,test
